file,line,name,stmt_len,proof,touches_rec
NavierStokes/StateReindex.lean,29,NavierStokes.StateReindex.cylinder_apply,93,:= rfl,[]
NavierStokes/PeriodicIntegration.lean,49,NavierStokes.PeriodicIntegration.toSpace_single,93,:= rfl,[]
Euler/ContinuousTimeWeight.lean,26,EulerContinuousTimeWeight.weight_apply,93,:= rfl,[]
NavierStokes/SlowRecursion.lean,97,NavierStokes.SlowRecursion.zero_apply,93,:= rfl,[]
Euler/BasePacketSetup.lean,51,EulerBaseDatum.firstCoordinate_map,92,:= rfl,[]
NavierStokes/PhysicalResidualTZ.lean,50,NavierStokes.PhysicalResidualTZ.swapCylinder_apply,92,:= rfl,[]
NavierStokes/SlowRecursion.lean,99,NavierStokes.SlowRecursion.one_apply,92,:= rfl,[]
Euler/PacketStageGuards.lean,72,EulerPacketInduction.Stage.joinedGuards_y,92,:= rfl,[]
Euler/ContinuousPathCalculus.lean,59,EulerContinuousPathCalculus.coefficientMap_apply,91,:= rfl,[]
Euler/PacketPotentialRegularity.lean,23,EulerPacketPiola.curlOperator_apply,90,:= rfl,[]
NavierStokes/MeanRankUpdate.lean,765,NavierStokes.MeanRankUpdate.chartInput_apply,90,:= rfl,[]
NavierStokes/CurlClassBounds.lean,115,NavierStokes.CurlClassBounds.complexify_apply,90,:= rfl,[]
Euler/EulerTimeRescaling.lean,18,EulerTimeRescaling.coordinates_apply,89,:= rfl,[]
NavierStokes/GlobalSlowProfiles.lean,82,NavierStokes.GlobalSlowProfiles.neg_apply,89,:= rfl,[]
NavierStokes/CorrectionInitialization.lean,3960,NavierStokes.CorrectionInitialization.ActualPrimary.gauge_length,89,:= rfl,[]
NavierStokes/PhysicalResidualTZ.lean,411,NavierStokes.PhysicalResidualTZ.graphAngularTZ_eq,87,:= rfl,[]
NavierStokes/ExtendedHeatDebts.lean,121,NavierStokes.ExtendedHeatDebts.correctionJet_zero,87,:= rfl,[]
Euler/PacketTimeProfiles.lean,40,EulerPacketTimeProfile.Scales.high_apply,87,:= rfl,[]
NavierStokes/ActualCycleGeometry.lean,70,NavierStokes.ActualCycleGeometry.epsilon_eq,87,:= rfl,[]
NavierStokes/PhysicalGraphBounds.lean,282,NavierStokes.PhysicalGraphBounds.timeProfile_apply,87,:= rfl,[]
Euler/PacketStageGuards.lean,128,EulerPacketInduction.Stage.forwardGuards_y,87,:= rfl,[]
NavierStokes/SmoothFamilyTorusInverse.lean,377,NavierStokes.SmoothFamilyTorusInverse.torusLiftY_apply,87,:= rfl,[]
NavierStokes/SmoothFamilyTorusInverse.lean,373,NavierStokes.SmoothFamilyTorusInverse.torusLiftX_apply,87,:= rfl omit [FiniteDimensional ℝ P] in,[]
NavierStokes/PrimaryPulseBounds.lean,37,NavierStokes.PrimaryPulseBounds.timeLinear_apply,86,:= rfl,[]
NavierStokes/ActualCycleGeometry.lean,46,NavierStokes.ActualCycleGeometry.strip_eq_geometry,86,:= rfl,[]
NavierStokes/BaseContextAssembly.lean,294,NavierStokes.BaseContextAssembly.slowCoordinates_insert,86,:= rfl,[]
Euler/PacketStageGuards.lean,74,EulerPacketInduction.Stage.joinedGuards_shear,85,:= rfl,[]
NavierStokes/SpatialBorelExtension.lean,109,NavierStokes.SpatialBorelExtension.timeScale_apply,84,:= rfl omit [FiniteDimensional ℝ X] in,[]
NavierStokes/InitialPhysicalData.lean,911,NavierStokes.InitialPhysicalData.copyPotential_field,84,:= rfl end PhysicalFamilies section NativeProfiles variable {B N0 : ℕ},[]
NavierStokes/RadialFluxResidual.lean,30,NavierStokes.RadialFluxResidual.sProjection_apply,84,:= rfl,[]
Euler/PacketStageGuards.lean,130,EulerPacketInduction.Stage.forwardGuards_shear,84,:= rfl,[]
NavierStokes/GlobalSlowProfiles.lean,97,NavierStokes.GlobalSlowProfiles.constant_apply,83,:= rfl,[]
NavierStokes/ActualSignedCommonDynamics.lean,23,NavierStokes.ActualSignedCommonDynamics.angular_direction,83,:= rfl,[]
NavierStokes/SlowBorelBase.lean,29,NavierStokes.SlowBorelBase.scaleMap_apply,82,:= rfl,[]
NavierStokes/ActualCycleParameters.lean,130,NavierStokes.ActualCycleParameters.swap_apply,81,:= rfl,[]
Euler/PacketLiftedPiola.lean,24,EulerPacketPiola.realAdjoint_apply,81,:= rfl,[]
Euler/PacketStageGuards.lean,73,EulerPacketInduction.Stage.joinedGuards_delta,80,:= rfl,[]
Euler/MeanCoefficientMultipliers.lean,61,EulerMeanCoefficients.multiplierMap_apply,80,:= rfl,[]
Euler/PacketStageGuards.lean,75,EulerPacketInduction.Stage.joinedGuards_CM,79,:= rfl,[]
NavierStokes/ActualCycleGeometry.lean,60,NavierStokes.ActualCycleGeometry.outer_eq,79,:= rfl,[]
NavierStokes/ActualCycleGeometry.lean,58,NavierStokes.ActualCycleGeometry.inner_eq,79,:= rfl,[]
Euler/PacketStageGuards.lean,129,EulerPacketInduction.Stage.forwardGuards_delta,79,:= rfl,[]
NavierStokes/AxisymmetricFields.lean,25,NavierStokes.AxisymmetricFields.projection_apply,79,:= rfl,[]
Euler/PacketPotentialMultiplier.lean,38,EulerPacketCrossProduct.crossOperator_apply,79,:= rfl,[]
Euler/ConstantEulerGraph.lean,28,EulerConstantEuler.inclusion_apply,79,:= rfl variable {P T : ℝ} [Fact (0 < P)] {hT : 0 < T} {F R : FieldTower P T} {B ,[]
NavierStokes/GlobalSlowProfiles.lean,84,NavierStokes.GlobalSlowProfiles.zero_apply,78,:= rfl,[]
NavierStokes/CyclePhysicalPrefixes.lean,107,NavierStokes.CyclePhysicalPrefixes.next_pressure,78,:= rfl,[]
NavierStokes/PhysicalGraphBounds.lean,1032,NavierStokes.PhysicalGraphBounds.liftXY_apply,78,:= rfl,[]
Euler/PacketStageGuards.lean,76,EulerPacketInduction.Stage.joinedGuards_CH,78,:= rfl,[]
Euler/EulerProof.lean,12446,EulerGraphPullback.graphMap_apply,77,:= rfl,[]
NavierStokes/GlobalSlowProfiles.lean,85,NavierStokes.GlobalSlowProfiles.one_apply,77,:= rfl,[]
Euler/PacketStageRestriction.lean,103,EulerPacketInduction.Stage.restrictedFrame_sigma,77,:= rfl,[]
Euler/PacketStageRestriction.lean,106,EulerPacketInduction.Stage.restrictedFrame_error,77,:= rfl,[]
NavierStokes/EntranceAlignedBase.lean,162,NavierStokes.EntranceAlignedBase.scheme_base,77,:= rfl,[]
Euler/PacketStageRestriction.lean,104,EulerPacketInduction.Stage.restrictedFrame_shear,77,:= rfl,[]
Euler/PacketSourceScaleChoice.lean,230,EulerPacketSourceScaleChoice.scaleSequence_zero,76,:= rfl,[]
NavierStokes/PrimaryResidualClass.lean,342,NavierStokes.PrimaryResidualClass.realProjection_apply,76,:= rfl,[]
NavierStokes/PhysicalGraphBounds.lean,1033,NavierStokes.PhysicalGraphBounds.liftZT_apply,76,:= rfl,[]
Euler/CylinderSpatialEmbedding.lean,92,EulerCylinderSpatialEmbedding.embedding_apply,76,:= rfl,[]
NavierStokes/ActualCycleGeometry.lean,62,NavierStokes.ActualCycleGeometry.index_eq,76,:= rfl,[]
NavierStokes/SlowExpansionResidual.lean,56,NavierStokes.SlowExpansionResidual.previous_succ,76,:= rfl,[]
NavierStokes/R3/RieszHeatRepresentation.lean,23,NavierStokesR3.Comparison.realAlgebraMap_apply,75,:= rfl,[]
NavierStokes/HarmonicMeanInteraction.lean,36,NavierStokes.HarmonicMeanInteraction.coeff_zero,73,:= rfl omit [NormedAddCommGroup D] [NormedSpace ℝ D] in,[]
Euler/PacketMovingFrame.lean,32,EulerPacketMovingFrame.crossBilinear_apply,73,:= rfl,[]
Euler/PacketInitialSmoothLimit.lean,23,EulerPacketInitial.Input.increment_field,73,:= rfl,[]
NavierStokes/EntranceAlignedBase.lean,815,NavierStokes.EntranceAlignedBase.modulated_outer,72,:= rfl,[]
Euler/PacketStageGuards.lean,71,EulerPacketInduction.Stage.joinedGuards_radius,72,:= rfl,[]
NavierStokes/ActualInitialization.lean,266,NavierStokes.ActualInitialization.sourceState_mean,71,:= rfl,[]
Euler/PacketStageGuards.lean,127,EulerPacketInduction.Stage.forwardGuards_radius,71,:= rfl,[]
NavierStokes/TorusInverse.lean,63,NavierStokes.TorusInverse.liftX_apply,69,:= rfl,[]
NavierStokes/TorusInverse.lean,64,NavierStokes.TorusInverse.liftY_apply,69,:= rfl,[]
Euler/PacketStageRestriction.lean,97,EulerPacketInduction.Stage.restrictedLow_exterior,68,:= rfl,[]
Euler/PacketStageRestriction.lean,99,EulerPacketInduction.Stage.restrictedLow_pressure,66,:= rfl,[]
Euler/PacketJoinedSuccessor.lean,181,EulerPacketInduction.Stage.joinedNext_time,65,:= rfl,[]
Euler/PacketStageRestriction.lean,105,EulerPacketInduction.Stage.restrictedFrame_G,65,:= rfl,[]
Euler/PacketStageRestriction.lean,102,EulerPacketInduction.Stage.restrictedFrame_a,65,:= rfl,[]
Euler/PacketRecursiveForcing.lean,15,EulerPacketProfileRecursion.zero_highPressure,64,:= rfl,[]
NavierStokes/PrimaryRepresentatives.lean,34,NavierStokes.PrimaryRepresentatives.slow_position,64,:= rfl,[]
Euler/PacketStageRestriction.lean,98,EulerPacketInduction.Stage.restrictedLow_core,64,:= rfl,[]
Euler/PacketInitialInput.lean,81,EulerPacketInitial.Input.highField_field,64,:= rfl,[]
Euler/PacketInitialInput.lean,82,EulerPacketInitial.Input.meanField_field,64,:= rfl,[]
Euler/PacketForwardSuccessor.lean,174,EulerPacketInduction.Stage.forwardNext_time,64,:= rfl end EulerPacketInduction.Stage,[]
Euler/PacketStageRestriction.lean,101,EulerPacketInduction.Stage.restrictedLow_radius,64,:= rfl,[]
NavierStokes/MovingFrameODE.lean,33,NavierStokes.MovingFrameODE.pack_one,63,:= rfl,[]
NavierStokes/MovingFrameODE.lean,34,NavierStokes.MovingFrameODE.pack_two,63,:= rfl,[]
Euler/PacketCrossProduct.lean,27,EulerPacketCrossProduct.crossLeft_apply,63,:= rfl,[]
NavierStokes/MovingFrameODE.lean,32,NavierStokes.MovingFrameODE.pack_zero,62,:= rfl,[]
NavierStokes/ActualIterationLedger.lean,36,NavierStokes.ActualIterationLedger.sigma_formula,62,:= rfl,[]
NavierStokes/ActualMeanPhysicalData.lean,771,NavierStokes.ActualMeanPhysicalData.initialGeometry_rank,62,:= rfl,[]
NavierStokes/EvenSmoothDescent.lean,243,NavierStokes.EvenSmoothDescent.radialIterate_zero,62,:= rfl omit [CompleteSpace E] in,[]
NavierStokes/NominalProfile.lean,589,NavierStokes.NominalProfile.Controls.reference_radius,60,:= rfl,[]
Euler/PacketRecursiveForcing.lean,14,EulerPacketProfileRecursion.zero_corrector,58,:= rfl,[]
NavierStokes/SmoothFourierData.lean,70,NavierStokes.SmoothFourierData.xJet_zero,56,:= rfl,[]
NavierStokes/WeightedODEJets.lean,33,NavierStokes.WeightedODEJets.jet_nil,50,:= rfl,[]
NavierStokes/ActivationContinuation.lean,1509,NavierStokes.ActivationContinuation.RampParameters.radius0_eq,48,:= rfl,[]
