file,line,kind,name,in_cone
NavierStokes/OutgoingHistories.lean,105,theorem,NavierStokes.OutgoingHistories.X_smooth,True
NavierStokes/OutgoingHistories.lean,106,theorem,NavierStokes.OutgoingHistories.X_hasDerivAt,True
NavierStokes/OutgoingHistories.lean,108,theorem,NavierStokes.OutgoingHistories.dEta_X,True
NavierStokes/OutgoingHistories.lean,113,def,NavierStokes.OutgoingHistories.E,True
NavierStokes/OutgoingHistories.lean,114,def,NavierStokes.OutgoingHistories.U,True
NavierStokes/OutgoingHistories.lean,115,def,NavierStokes.OutgoingHistories.H,True
NavierStokes/OutgoingHistories.lean,117,def,NavierStokes.OutgoingHistories.massWeight,True
NavierStokes/OutgoingHistories.lean,118,def,NavierStokes.OutgoingHistories.angularWeight,True
NavierStokes/OutgoingHistories.lean,119,def,NavierStokes.OutgoingHistories.transportWeight,True
NavierStokes/OutgoingHistories.lean,121,def,NavierStokes.OutgoingHistories.energyDensity,True
NavierStokes/OutgoingHistories.lean,123,def,NavierStokes.OutgoingHistories.energyWeight,True
NavierStokes/OutgoingHistories.lean,125,def,NavierStokes.OutgoingHistories.pressureWeight,True
NavierStokes/OutgoingHistories.lean,127,def,NavierStokes.OutgoingHistories.initialM,True
NavierStokes/OutgoingHistories.lean,128,def,NavierStokes.OutgoingHistories.initialI,True
NavierStokes/OutgoingHistories.lean,129,def,NavierStokes.OutgoingHistories.initialJ,True
NavierStokes/OutgoingHistories.lean,130,def,NavierStokes.OutgoingHistories.initialS,True
NavierStokes/OutgoingHistories.lean,132,def,NavierStokes.OutgoingHistories.initialPi,True
NavierStokes/OutgoingHistories.lean,135,def,NavierStokes.OutgoingHistories.M,True
NavierStokes/OutgoingHistories.lean,136,def,NavierStokes.OutgoingHistories.I,True
NavierStokes/OutgoingHistories.lean,137,def,NavierStokes.OutgoingHistories.J,True
NavierStokes/OutgoingHistories.lean,138,def,NavierStokes.OutgoingHistories.S,True
NavierStokes/OutgoingHistories.lean,139,def,NavierStokes.OutgoingHistories.Pi,True
NavierStokes/OutgoingHistories.lean,141,theorem,NavierStokes.OutgoingHistories.E_smooth,True
NavierStokes/OutgoingHistories.lean,143,theorem,NavierStokes.OutgoingHistories.E_pos,True
NavierStokes/OutgoingHistories.lean,144,theorem,NavierStokes.OutgoingHistories.U_smooth,True
NavierStokes/OutgoingHistories.lean,146,theorem,NavierStokes.OutgoingHistories.H_smooth,True
NavierStokes/OutgoingHistories.lean,148,theorem,NavierStokes.OutgoingHistories.H_pos,True
NavierStokes/OutgoingHistories.lean,151,theorem,NavierStokes.OutgoingHistories.angularWeight_eq,True
NavierStokes/OutgoingHistories.lean,157,theorem,NavierStokes.OutgoingHistories.massWeight_smooth,True
NavierStokes/OutgoingHistories.lean,159,theorem,NavierStokes.OutgoingHistories.angularWeight_smooth,True
NavierStokes/OutgoingHistories.lean,161,theorem,NavierStokes.OutgoingHistories.transportWeight_smooth,True
NavierStokes/OutgoingHistories.lean,164,theorem,NavierStokes.OutgoingHistories.energyDensity_smooth,True
NavierStokes/OutgoingHistories.lean,167,theorem,NavierStokes.OutgoingHistories.energyWeight_smooth,True
NavierStokes/OutgoingHistories.lean,170,theorem,NavierStokes.OutgoingHistories.pressureWeight_smooth,True
NavierStokes/OutgoingHistories.lean,173,theorem,NavierStokes.OutgoingHistories.initialM_smooth,True
NavierStokes/OutgoingHistories.lean,174,theorem,NavierStokes.OutgoingHistories.initialI_smooth,True
NavierStokes/OutgoingHistories.lean,175,theorem,NavierStokes.OutgoingHistories.initialJ_smooth,True
NavierStokes/OutgoingHistories.lean,177,theorem,NavierStokes.OutgoingHistories.initialS_smooth,True
NavierStokes/OutgoingHistories.lean,179,theorem,NavierStokes.OutgoingHistories.initialPi_smooth,True
NavierStokes/OutgoingHistories.lean,182,theorem,NavierStokes.OutgoingHistories.M_smooth,True
NavierStokes/OutgoingHistories.lean,184,theorem,NavierStokes.OutgoingHistories.I_smooth,True
NavierStokes/OutgoingHistories.lean,186,theorem,NavierStokes.OutgoingHistories.J_smooth,True
NavierStokes/OutgoingHistories.lean,188,theorem,NavierStokes.OutgoingHistories.S_smooth,True
NavierStokes/OutgoingHistories.lean,190,theorem,NavierStokes.OutgoingHistories.Pi_smooth,True
NavierStokes/OutgoingHistories.lean,193,theorem,NavierStokes.OutgoingHistories.M_hasDerivAt,True
NavierStokes/OutgoingHistories.lean,196,theorem,NavierStokes.OutgoingHistories.I_hasDerivAt,True
NavierStokes/OutgoingHistories.lean,199,theorem,NavierStokes.OutgoingHistories.J_hasDerivAt,True
NavierStokes/OutgoingHistories.lean,202,theorem,NavierStokes.OutgoingHistories.S_hasDerivAt,True
NavierStokes/OutgoingHistories.lean,205,theorem,NavierStokes.OutgoingHistories.Pi_hasDerivAt,True
NavierStokes/OutgoingHistories.lean,209,theorem,NavierStokes.OutgoingHistories.dEta_massWeight,True
NavierStokes/OutgoingHistories.lean,214,theorem,NavierStokes.OutgoingHistories.dEta_angularWeight,True
NavierStokes/OutgoingHistories.lean,219,theorem,NavierStokes.OutgoingHistories.dEta_transportWeight,True
NavierStokes/OutgoingHistories.lean,227,theorem,NavierStokes.OutgoingHistories.dEta_energyDensity,True
NavierStokes/OutgoingHistories.lean,236,theorem,NavierStokes.OutgoingHistories.dEta_energyWeight,True
NavierStokes/OutgoingHistories.lean,244,theorem,NavierStokes.OutgoingHistories.dEta_pressureWeight,False
NavierStokes/OutgoingHistories.lean,250,theorem,NavierStokes.OutgoingHistories.dEta_M_hasDerivAt,True
NavierStokes/OutgoingHistories.lean,256,theorem,NavierStokes.OutgoingHistories.dEta_I_hasDerivAt,True
NavierStokes/OutgoingHistories.lean,262,theorem,NavierStokes.OutgoingHistories.dEta_J_hasDerivAt,True
NavierStokes/OutgoingHistories.lean,270,theorem,NavierStokes.OutgoingHistories.dEta_S_hasDerivAt,True
NavierStokes/OutgoingHistories.lean,278,theorem,NavierStokes.OutgoingHistories.dEta_Pi_hasDerivAt,False
NavierStokes/OutgoingHistories.lean,286,def,NavierStokes.OutgoingHistories.XW,True
NavierStokes/OutgoingHistories.lean,288,def,NavierStokes.OutgoingHistories.W,True
NavierStokes/OutgoingHistories.lean,289,def,NavierStokes.OutgoingHistories.Ubar,True
NavierStokes/OutgoingHistories.lean,291,def,NavierStokes.OutgoingHistories.angularSource,True
NavierStokes/OutgoingHistories.lean,295,def,NavierStokes.OutgoingHistories.Sq,True
NavierStokes/OutgoingHistories.lean,297,def,NavierStokes.OutgoingHistories.Sn,True
NavierStokes/OutgoingHistories.lean,303,def,NavierStokes.OutgoingHistories.angularStock,True
NavierStokes/OutgoingHistories.lean,307,def,NavierStokes.OutgoingHistories.axialStock,True
NavierStokes/OutgoingHistories.lean,312,def,NavierStokes.OutgoingHistories.Qs,True
NavierStokes/OutgoingHistories.lean,314,def,NavierStokes.OutgoingHistories.Ns,True
NavierStokes/OutgoingHistories.lean,316,theorem,NavierStokes.OutgoingHistories.XW_smooth,True
NavierStokes/OutgoingHistories.lean,320,theorem,NavierStokes.OutgoingHistories.W_smooth,True
NavierStokes/OutgoingHistories.lean,322,theorem,NavierStokes.OutgoingHistories.Ubar_smooth,True
NavierStokes/OutgoingHistories.lean,325,theorem,NavierStokes.OutgoingHistories.XW_eq_mul_W,True
NavierStokes/OutgoingHistories.lean,330,theorem,NavierStokes.OutgoingHistories.Ubar_parameter,True
NavierStokes/OutgoingHistories.lean,335,theorem,NavierStokes.OutgoingHistories.W_formula,True
NavierStokes/OutgoingHistories.lean,342,theorem,NavierStokes.OutgoingHistories.XW_hasDerivAt,True
NavierStokes/OutgoingHistories.lean,352,theorem,NavierStokes.OutgoingHistories.angularStock_smooth,True
NavierStokes/OutgoingHistories.lean,360,theorem,NavierStokes.OutgoingHistories.axialStock_smooth,True
NavierStokes/OutgoingHistories.lean,369,theorem,NavierStokes.OutgoingHistories.Qs_smooth,True
NavierStokes/OutgoingHistories.lean,373,theorem,NavierStokes.OutgoingHistories.Ns_smooth,True
NavierStokes/OutgoingHistories.lean,377,theorem,NavierStokes.OutgoingHistories.dY_Pi,False
NavierStokes/OutgoingHistories.lean,380,theorem,NavierStokes.OutgoingHistories.angularStock_hasDerivAt,True
NavierStokes/OutgoingHistories.lean,394,theorem,NavierStokes.OutgoingHistories.axialStock_hasDerivAt,False
NavierStokes/OutgoingHistories.lean,412,theorem,NavierStokes.OutgoingHistories.Qs_integrated,True
NavierStokes/OutgoingHistories.lean,422,theorem,NavierStokes.OutgoingHistories.Ns_integrated,True
NavierStokes/OutgoingHistories.lean,431,theorem,NavierStokes.OutgoingHistories.Qs_hasDerivAt,True
NavierStokes/OutgoingHistories.lean,443,theorem,NavierStokes.OutgoingHistories.Ns_hasDerivAt,False
NavierStokes/OutgoingHistories.lean,453,theorem,NavierStokes.OutgoingHistories.Qs_equation,False
NavierStokes/OutgoingHistories.lean,461,theorem,NavierStokes.OutgoingHistories.Ns_equation,False
NavierStokes/OutgoingHistories.lean,467,theorem,NavierStokes.OutgoingHistories.dEta_H,True
NavierStokes/OutgoingHistories.lean,473,theorem,NavierStokes.OutgoingHistories.Sq_formula,True
NavierStokes/OutgoingHistories.lean,483,theorem,NavierStokes.OutgoingHistories.E_before,True
NavierStokes/OutgoingHistories.lean,490,theorem,NavierStokes.OutgoingHistories.E_ideal,True
NavierStokes/OutgoingHistories.lean,495,theorem,NavierStokes.OutgoingHistories.U_ideal,True
NavierStokes/OutgoingHistories.lean,498,theorem,NavierStokes.OutgoingHistories.U_before_pulse,True
NavierStokes/OutgoingHistories.lean,501,theorem,NavierStokes.OutgoingHistories.M_eq_massMoment,True
NavierStokes/OutgoingHistories.lean,504,theorem,NavierStokes.OutgoingHistories.M_div_E_before,False
NavierStokes/OutgoingHistories.lean,512,theorem,NavierStokes.OutgoingHistories.history_zero,True
NavierStokes/OutgoingHistories.lean,515,theorem,NavierStokes.OutgoingHistories.dEta_history_zero,True
NavierStokes/OutgoingHistories.lean,521,theorem,NavierStokes.OutgoingHistories.M_zero,True
NavierStokes/OutgoingHistories.lean,523,theorem,NavierStokes.OutgoingHistories.I_zero,True
NavierStokes/OutgoingHistories.lean,525,theorem,NavierStokes.OutgoingHistories.J_zero,True
NavierStokes/OutgoingHistories.lean,527,theorem,NavierStokes.OutgoingHistories.S_zero,True
NavierStokes/OutgoingHistories.lean,529,theorem,NavierStokes.OutgoingHistories.Pi_zero,True
NavierStokes/OutgoingHistories.lean,531,theorem,NavierStokes.OutgoingHistories.X_zero,True
NavierStokes/OutgoingHistories.lean,532,theorem,NavierStokes.OutgoingHistories.H_zero,True
NavierStokes/OutgoingHistories.lean,535,theorem,NavierStokes.OutgoingHistories.dEta_M_zero,True
NavierStokes/OutgoingHistories.lean,541,theorem,NavierStokes.OutgoingHistories.dEta_I_zero,True
NavierStokes/OutgoingHistories.lean,547,theorem,NavierStokes.OutgoingHistories.dEta_J_zero,True
NavierStokes/OutgoingHistories.lean,557,theorem,NavierStokes.OutgoingHistories.Qs_initial,True
NavierStokes/OutgoingHistories.lean,574,theorem,NavierStokes.OutgoingHistories.U_after_endpoint,True
NavierStokes/OutgoingHistories.lean,578,theorem,NavierStokes.OutgoingHistories.angular_product_eq,True
NavierStokes/OutgoingHistories.lean,586,theorem,NavierStokes.OutgoingHistories.transportWeight_eq_core,True
NavierStokes/OutgoingHistories.lean,598,theorem,NavierStokes.OutgoingHistories.J_eq_angularMoment,True
NavierStokes/OutgoingHistories.lean,612,theorem,NavierStokes.OutgoingHistories.M_after_endpoint,True
NavierStokes/OutgoingHistories.lean,616,theorem,NavierStokes.OutgoingHistories.J_after_endpoint,True
NavierStokes/OutgoingHistories.lean,622,theorem,NavierStokes.OutgoingHistories.dEta_M_after_endpoint,True
NavierStokes/OutgoingHistories.lean,629,theorem,NavierStokes.OutgoingHistories.dEta_J_after_endpoint,True
NavierStokes/OutgoingHistories.lean,637,theorem,NavierStokes.OutgoingHistories.W_after_endpoint,True
NavierStokes/OutgoingHistories.lean,641,theorem,NavierStokes.OutgoingHistories.Qs_after_endpoint,True
NavierStokes/OutgoingHistories.lean,653,theorem,NavierStokes.OutgoingHistories.Ns_after_endpoint,True
NavierStokes/OutgoingHistories.lean,665,theorem,NavierStokes.OutgoingHistories.past_integrable,True
NavierStokes/OutgoingHistories.lean,672,theorem,NavierStokes.OutgoingHistories.past_integral,True
NavierStokes/OutgoingHistories.lean,678,theorem,NavierStokes.OutgoingHistories.exponential_past,True
NavierStokes/OutgoingHistories.lean,688,theorem,NavierStokes.OutgoingHistories.mass_past,True
NavierStokes/OutgoingHistories.lean,698,theorem,NavierStokes.OutgoingHistories.angularWeight_ideal,True
NavierStokes/OutgoingHistories.lean,705,theorem,NavierStokes.OutgoingHistories.angular_past,True
NavierStokes/OutgoingHistories.lean,714,theorem,NavierStokes.OutgoingHistories.transport_past,True
NavierStokes/OutgoingHistories.lean,729,theorem,NavierStokes.OutgoingHistories.weighted_square_ideal,True
NavierStokes/OutgoingHistories.lean,740,theorem,NavierStokes.OutgoingHistories.energy_past,True
NavierStokes/OutgoingHistories.lean,764,theorem,NavierStokes.OutgoingHistories.pressure_past,True
NavierStokes/OutgoingHistories.lean,774,theorem,NavierStokes.OutgoingHistories.M_eq_integral,True
NavierStokes/OutgoingHistories.lean,782,theorem,NavierStokes.OutgoingHistories.I_eq_integral,True
NavierStokes/OutgoingHistories.lean,793,theorem,NavierStokes.OutgoingHistories.J_eq_integral,True
NavierStokes/OutgoingHistories.lean,810,theorem,NavierStokes.OutgoingHistories.S_eq_integral,True
NavierStokes/OutgoingHistories.lean,818,theorem,NavierStokes.OutgoingHistories.Pi_eq_past_integral,True
NavierStokes/OutgoingHistories.lean,833,theorem,NavierStokes.OutgoingHistories.E_square_integrable,True
NavierStokes/OutgoingHistories.lean,852,theorem,NavierStokes.OutgoingHistories.E_square_integral,True
NavierStokes/OutgoingHistories.lean,859,theorem,NavierStokes.OutgoingHistories.Pi_eq_future_integral,True
NavierStokes/OutgoingHistories.lean,869,theorem,NavierStokes.OutgoingHistories.energyWeight_integrable,False
NavierStokes/OutgoingHistories.lean,873,theorem,NavierStokes.OutgoingHistories.total_energy_eq,False
NavierStokes/OutgoingHistories.lean,883,theorem,NavierStokes.OutgoingHistories.angular_source_continuous,False
NavierStokes/OutgoingHistories.lean,893,theorem,NavierStokes.OutgoingHistories.axial_source_continuous,False
NavierStokes/OutgoingHistories.lean,903,theorem,NavierStokes.OutgoingHistories.angularStock_eq_source_primitive,False
NavierStokes/OutgoingHistories.lean,912,theorem,NavierStokes.OutgoingHistories.axialStock_eq_source_primitive,False
NavierStokes/OutgoingHistories.lean,921,theorem,NavierStokes.OutgoingHistories.exponential_integral_left,False
NavierStokes/OutgoingHistories.lean,930,theorem,NavierStokes.OutgoingHistories.derivative_from_left,False
NavierStokes/OutgoingHistories.lean,937,theorem,NavierStokes.OutgoingHistories.M_ideal,False
NavierStokes/OutgoingHistories.lean,947,theorem,NavierStokes.OutgoingHistories.dEta_M_ideal,False
NavierStokes/OutgoingHistories.lean,955,theorem,NavierStokes.OutgoingHistories.W_ideal,False
NavierStokes/OutgoingHistories.lean,962,theorem,NavierStokes.OutgoingHistories.Pi_ideal,False
NavierStokes/OutgoingHistories.lean,973,def,NavierStokes.OutgoingHistories.shapeRate,True
NavierStokes/OutgoingHistories.lean,975,theorem,NavierStokes.OutgoingHistories.dEta_E_ideal,False
NavierStokes/OutgoingHistories.lean,984,theorem,NavierStokes.OutgoingHistories.dY_H_ideal,False
NavierStokes/OutgoingHistories.lean,999,theorem,NavierStokes.OutgoingHistories.dY_U_ideal,False
NavierStokes/OutgoingHistories.lean,1005,theorem,NavierStokes.OutgoingHistories.dEta_U_ideal,False
NavierStokes/OutgoingHistories.lean,1011,theorem,NavierStokes.OutgoingHistories.dEta_Pi_ideal,False
NavierStokes/OutgoingHistories.lean,1026,def,NavierStokes.OutgoingHistories.incomingSq,False
NavierStokes/OutgoingHistories.lean,1030,theorem,NavierStokes.OutgoingHistories.Sq_ideal,False
NavierStokes/OutgoingHistories.lean,1037,theorem,NavierStokes.OutgoingHistories.angularSource_weight,False
NavierStokes/OutgoingHistories.lean,1042,theorem,NavierStokes.OutgoingHistories.angular_source_past,False
NavierStokes/OutgoingHistories.lean,1059,theorem,NavierStokes.OutgoingHistories.angularStock_eq_source_integral,False
NavierStokes/OutgoingHistories.lean,1068,theorem,NavierStokes.OutgoingHistories.Qs_eq_source_integral,False
NavierStokes/OutgoingHistories.lean,1084,def,NavierStokes.OutgoingHistories.incomingSnConstant,False
NavierStokes/OutgoingHistories.lean,1090,def,NavierStokes.OutgoingHistories.incomingSnGrowing,False
NavierStokes/OutgoingHistories.lean,1094,theorem,NavierStokes.OutgoingHistories.Sn_ideal,False
NavierStokes/OutgoingHistories.lean,1108,theorem,NavierStokes.OutgoingHistories.dEta_S_zero,False
NavierStokes/OutgoingHistories.lean,1120,theorem,NavierStokes.OutgoingHistories.axialStock_initial,False
NavierStokes/OutgoingHistories.lean,1130,theorem,NavierStokes.OutgoingHistories.exponential_sum_past,False
NavierStokes/OutgoingHistories.lean,1144,theorem,NavierStokes.OutgoingHistories.axial_source_past,False
NavierStokes/OutgoingHistories.lean,1166,theorem,NavierStokes.OutgoingHistories.axialStock_eq_source_integral,False
NavierStokes/OutgoingHistories.lean,1174,theorem,NavierStokes.OutgoingHistories.Ns_eq_source_integral,False
NavierStokes/OutgoingHistories.lean,1183,def,NavierStokes.OutgoingHistories.physicalX,True
NavierStokes/OutgoingHistories.lean,1184,def,NavierStokes.OutgoingHistories.physicalH,False
NavierStokes/OutgoingHistories.lean,1185,def,NavierStokes.OutgoingHistories.physicalM,False
NavierStokes/OutgoingHistories.lean,1186,def,NavierStokes.OutgoingHistories.physicalI,False
NavierStokes/OutgoingHistories.lean,1187,def,NavierStokes.OutgoingHistories.physicalJ,False
NavierStokes/OutgoingHistories.lean,1189,def,NavierStokes.OutgoingHistories.physicalS,False
NavierStokes/OutgoingHistories.lean,1191,theorem,NavierStokes.OutgoingHistories.physicalH_eq,False
NavierStokes/OutgoingHistories.lean,1198,theorem,NavierStokes.OutgoingHistories.physicalM_eq_integral,False
NavierStokes/OutgoingHistories.lean,1208,theorem,NavierStokes.OutgoingHistories.physicalI_eq_integral,False
NavierStokes/OutgoingHistories.lean,1221,theorem,NavierStokes.OutgoingHistories.physicalJ_eq_integral,False
NavierStokes/OutgoingHistories.lean,1236,theorem,NavierStokes.OutgoingHistories.physicalS_eq_integral,False
NavierStokes/OutgoingHistories.lean,1248,theorem,NavierStokes.OutgoingHistories.Qs_dilation,False
NavierStokes/OutgoingHistories.lean,1257,theorem,NavierStokes.OutgoingHistories.Ns_dilation,False
NavierStokes/OutgoingHistories.lean,1263,def,NavierStokes.OutgoingHistories.p1,True
NavierStokes/OutgoingHistories.lean,1265,def,NavierStokes.OutgoingHistories.p2,True
NavierStokes/OutgoingHistories.lean,1268,theorem,NavierStokes.OutgoingHistories.p1_dilation,True
NavierStokes/OutgoingHistories.lean,1273,theorem,NavierStokes.OutgoingHistories.p2_dilation,False
NavierStokes/OutgoingNegativeSlopeCone.lean,22,theorem,NavierStokes.OutgoingNegativeSlopeCone.sigma_pos,True
NavierStokes/OutgoingNegativeSlopeCone.lean,27,theorem,NavierStokes.OutgoingNegativeSlopeCone.slope_neg_iff,False
NavierStokes/OutgoingNegativeSlopeCone.lean,46,theorem,NavierStokes.OutgoingNegativeSlopeCone.actual_logarithmic_slope_neg_iff,False
NavierStokes/OutgoingNegativeSlopeCone.lean,52,theorem,NavierStokes.OutgoingNegativeSlopeCone.coneA_gt_two_of_negative_slope,False
NavierStokes/OutgoingNegativeSlopeCone.lean,61,theorem,NavierStokes.OutgoingNegativeSlopeCone.true_of_relaxed_negative_slope,False
NavierStokes/OutgoingNegativeSlopeCone.lean,69,def,NavierStokes.OutgoingNegativeSlopeCone.trueWindowFromTransition,False
NavierStokes/OutgoingNegativeSlopeCone.lean,75,theorem,NavierStokes.OutgoingNegativeSlopeCone.true_from_transition,False
NavierStokes/OutgoingNegativeSlopeCone.lean,95,theorem,NavierStokes.OutgoingNegativeSlopeCone.true_on_negative_slope_transition,False
NavierStokes/OutgoingNegativeSlopeCone.lean,107,structure,NavierStokes.OutgoingNegativeSlopeCone.FullCleanOutgoingCone,False
NavierStokes/OutgoingNegativeSlopeCone.lean,112,theorem,NavierStokes.OutgoingNegativeSlopeCone.full_of_clean,False
NavierStokes/OutgoingNegativeSlopeCone.lean,118,theorem,NavierStokes.OutgoingNegativeSlopeCone.exists_ordered_full_clean_cone,False
NavierStokes/OutgoingNegativeSlopeCone.lean,137,theorem,NavierStokes.OutgoingNegativeSlopeCone.exists_ordered_full_profile_cone,False
NavierStokes/OutgoingProfile.lean,24,structure,NavierStokes.OutgoingProfile.Profile,True
NavierStokes/OutgoingProfile.lean,31,def,NavierStokes.OutgoingProfile.Profile.amp,True
NavierStokes/OutgoingProfile.lean,34,def,NavierStokes.OutgoingProfile.Profile.logE,True
NavierStokes/OutgoingProfile.lean,37,def,NavierStokes.OutgoingProfile.Profile.logU,True
NavierStokes/OutgoingProfile.lean,39,def,NavierStokes.OutgoingProfile.Profile.E,True
NavierStokes/OutgoingProfile.lean,41,def,NavierStokes.OutgoingProfile.Profile.U,True
NavierStokes/OutgoingProfile.lean,43,def,NavierStokes.OutgoingProfile.Profile.H,True
NavierStokes/OutgoingProfile.lean,45,def,NavierStokes.OutgoingProfile.Profile.powerE,True
NavierStokes/OutgoingProfile.lean,48,def,NavierStokes.OutgoingProfile.Profile.powerH,True
NavierStokes/OutgoingProfile.lean,50,def,NavierStokes.OutgoingProfile.Profile.massWeight,True
NavierStokes/OutgoingProfile.lean,52,def,NavierStokes.OutgoingProfile.Profile.angularWeight,True
NavierStokes/OutgoingProfile.lean,55,def,NavierStokes.OutgoingProfile.Profile.M,True
NavierStokes/OutgoingProfile.lean,57,def,NavierStokes.OutgoingProfile.Profile.J,True
NavierStokes/OutgoingProfile.lean,59,def,NavierStokes.OutgoingProfile.Profile.energyDensity,True
NavierStokes/OutgoingProfile.lean,62,def,NavierStokes.OutgoingProfile.Profile.totalS,True
NavierStokes/OutgoingProfile.lean,64,def,NavierStokes.OutgoingProfile.Profile.pressureWeight,True
NavierStokes/OutgoingProfile.lean,66,def,NavierStokes.OutgoingProfile.Profile.logPi,True
NavierStokes/OutgoingProfile.lean,69,def,NavierStokes.OutgoingProfile.Profile.Pi,True
NavierStokes/OutgoingProfile.lean,71,def,NavierStokes.OutgoingProfile.Profile.axisDatum,True
NavierStokes/OutgoingProfile.lean,74,def,NavierStokes.OutgoingProfile.Profile.pressureChange,True
NavierStokes/OutgoingProfile.lean,77,theorem,NavierStokes.OutgoingProfile.Profile.amp_contDiff,False
NavierStokes/OutgoingProfile.lean,80,theorem,NavierStokes.OutgoingProfile.Profile.logE_contDiff,False
NavierStokes/OutgoingProfile.lean,83,theorem,NavierStokes.OutgoingProfile.Profile.logU_contDiff,False
NavierStokes/OutgoingProfile.lean,86,theorem,NavierStokes.OutgoingProfile.Profile.E_pos,True
NavierStokes/OutgoingProfile.lean,89,theorem,NavierStokes.OutgoingProfile.Profile.logE_before,False
NavierStokes/OutgoingProfile.lean,97,theorem,NavierStokes.OutgoingProfile.Profile.logE_ideal,False
NavierStokes/OutgoingProfile.lean,102,theorem,NavierStokes.OutgoingProfile.Profile.logU_ideal,False
NavierStokes/OutgoingProfile.lean,105,theorem,NavierStokes.OutgoingProfile.Profile.logU_after,False
NavierStokes/OutgoingProfile.lean,108,theorem,NavierStokes.OutgoingProfile.Profile.angular_product_unchanged,False
NavierStokes/OutgoingProfile.lean,116,theorem,NavierStokes.OutgoingProfile.Profile.logE_eventual,False
NavierStokes/OutgoingProfile.lean,125,theorem,NavierStokes.OutgoingProfile.Profile.E_ideal,True
NavierStokes/OutgoingProfile.lean,131,theorem,NavierStokes.OutgoingProfile.Profile.U_ideal,True
NavierStokes/OutgoingProfile.lean,134,theorem,NavierStokes.OutgoingProfile.Profile.E_eventual,False
NavierStokes/OutgoingProfile.lean,140,theorem,NavierStokes.OutgoingProfile.Profile.U_after,False
NavierStokes/OutgoingProfile.lean,145,def,NavierStokes.OutgoingProfile.domain,True
NavierStokes/OutgoingProfile.lean,147,theorem,NavierStokes.OutgoingProfile.logarithmic_coordinates_contDiffOn,True
NavierStokes/OutgoingProfile.lean,153,theorem,NavierStokes.OutgoingProfile.Profile.E_contDiffOn,True
NavierStokes/OutgoingProfile.lean,156,theorem,NavierStokes.OutgoingProfile.Profile.U_contDiffOn,True
NavierStokes/OutgoingProfile.lean,159,theorem,NavierStokes.OutgoingProfile.Profile.H_contDiffOn,True
NavierStokes/OutgoingProfile.lean,163,theorem,NavierStokes.OutgoingProfile.Profile.pressureChange_zero,False
NavierStokes/OutgoingProfile.lean,169,theorem,NavierStokes.OutgoingProfile.Profile.pressureChange_integrable,False
NavierStokes/OutgoingProfile.lean,181,theorem,NavierStokes.OutgoingProfile.Profile.pressureWeight_integrable,False
NavierStokes/OutgoingProfile.lean,187,theorem,NavierStokes.OutgoingProfile.Profile.pressureWeight_integral,False
NavierStokes/OutgoingProfile.lean,194,theorem,NavierStokes.OutgoingProfile.Profile.axisDatum_eq,False
NavierStokes/OutgoingProfile.lean,198,theorem,NavierStokes.OutgoingProfile.Profile.axisDatum_contDiff,False
NavierStokes/OutgoingProfile.lean,202,theorem,NavierStokes.OutgoingProfile.Profile.axisDatum_analytic_extension,False
NavierStokes/OutgoingProfile.lean,209,theorem,NavierStokes.OutgoingProfile.Profile.natural_axis_pressureData,False
NavierStokes/OutgoingProfile.lean,218,theorem,NavierStokes.OutgoingProfile.exponential_prefix_integral,False
NavierStokes/OutgoingProfile.lean,240,theorem,NavierStokes.OutgoingProfile.primitive_joint_contDiff,True
NavierStokes/OutgoingProfile.lean,259,theorem,NavierStokes.OutgoingProfile.Profile.massWeight_continuous,False
NavierStokes/OutgoingProfile.lean,262,theorem,NavierStokes.OutgoingProfile.Profile.angularWeight_continuous,False
NavierStokes/OutgoingProfile.lean,267,theorem,NavierStokes.OutgoingProfile.Profile.massWeight_ideal,False
NavierStokes/OutgoingProfile.lean,272,theorem,NavierStokes.OutgoingProfile.Profile.angularWeight_ideal,True
NavierStokes/OutgoingProfile.lean,280,theorem,NavierStokes.OutgoingProfile.Profile.massWeight_integral_Iic,False
NavierStokes/OutgoingProfile.lean,287,theorem,NavierStokes.OutgoingProfile.Profile.angularWeight_integral_Iic,False
NavierStokes/OutgoingProfile.lean,306,theorem,NavierStokes.OutgoingProfile.Profile.massWeight_integrable,False
NavierStokes/OutgoingProfile.lean,311,theorem,NavierStokes.OutgoingProfile.Profile.angularWeight_integrable,False
NavierStokes/OutgoingProfile.lean,316,theorem,NavierStokes.OutgoingProfile.Profile.massWeight_integral_zero,False
NavierStokes/OutgoingProfile.lean,324,theorem,NavierStokes.OutgoingProfile.Profile.angularWeight_integral_zero,False
NavierStokes/OutgoingProfile.lean,332,theorem,NavierStokes.OutgoingProfile.Profile.pressureWeight_ideal,False
NavierStokes/OutgoingProfile.lean,339,theorem,NavierStokes.OutgoingProfile.Profile.pressureWeight_integral_ideal,False
NavierStokes/OutgoingProfile.lean,351,theorem,NavierStokes.OutgoingProfile.Profile.logPi_eq_primitive,False
NavierStokes/OutgoingProfile.lean,364,theorem,NavierStokes.OutgoingProfile.Profile.logPi_contDiff,False
NavierStokes/OutgoingProfile.lean,375,theorem,NavierStokes.OutgoingProfile.Profile.Pi_contDiffOn,False
NavierStokes/OutgoingProfile.lean,378,theorem,NavierStokes.OutgoingProfile.Profile.logPi_ideal,False
NavierStokes/OutgoingProfile.lean,388,theorem,NavierStokes.OutgoingProfile.Profile.Pi_ideal,False
