file,kind,name,line,lines,decide,norm_num,omega,simp,rfl,native,rec,induction,termination_by,wf,bignum,pow,choose_fact,finset,nat_prim,fullname,in_cone,in_import_closure
NavierStokes/ActualSignedUnmaskedBinding.lean,theorem,unit_reference,70,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBinding.unit_reference,True,True
NavierStokes/ActualSignedUnmaskedBinding.lean,theorem,reference_amplitude_formula,80,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBinding.reference_amplitude_formula,True,True
NavierStokes/ActualSignedUnmaskedBinding.lean,theorem,reference_pressure_formula,99,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBinding.reference_pressure_formula,True,True
NavierStokes/ActualSignedUnmaskedBinding.lean,theorem,branch_amplitude_reference,124,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBinding.branch_amplitude_reference,True,True
NavierStokes/ActualSignedUnmaskedBinding.lean,theorem,branch_pressure_reference,139,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBinding.branch_pressure_reference,True,True
NavierStokes/ActualSignedUnmaskedBinding.lean,theorem,branch_potential_reference,155,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBinding.branch_potential_reference,True,True
NavierStokes/ActualSignedUnmaskedBinding.lean,theorem,waveMask_reference,178,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBinding.waveMask_reference,True,True
NavierStokes/ActualSignedUnmaskedBinding.lean,theorem,cylinder_potential_factor,192,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBinding.cylinder_potential_factor,True,True
NavierStokes/ActualSignedUnmaskedBinding.lean,theorem,cylinder_pressure_factor,215,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBinding.cylinder_pressure_factor,True,True
NavierStokes/ActualSignedUnmaskedBinding.lean,theorem,native_potential_factor,234,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBinding.native_potential_factor,True,True
NavierStokes/ActualSignedUnmaskedBinding.lean,theorem,native_pressure_factor,248,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBinding.native_pressure_factor,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,abbrev,Label,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.Label,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,abbrev,Full,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.Full,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,abbrev,Copy,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.Copy,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,abbrev,CV,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.CV,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,def,gridMask,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.gridMask,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,def,dyadicFactor,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.dyadicFactor,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,mask_factor,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.mask_factor,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,def,coefficients,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.coefficients,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,def,amplitude,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.amplitude,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,def,pressure,53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.pressure,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,def,potential,57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.potential,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,scalar_factor,64,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.scalar_factor,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,raw_amplitude_factor,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.raw_amplitude_factor,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,raw_pressure_factor,83,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.raw_pressure_factor,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,amplitude_factor,94,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.amplitude_factor,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,pressure_factor,103,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.pressure_factor,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,potential_factor,112,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.potential_factor,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,grid_native_jets,122,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.grid_native_jets,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,gridMask_local_jets,133,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.gridMask_local_jets,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,raw_jets,150,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.raw_jets,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,localized_jets,185,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.localized_jets,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,potential_jets,207,42,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.potential_jets,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,def,reference,249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.reference,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,dyadicFactor_reference,251,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.dyadicFactor_reference,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,dyadic_reference_nonzero,261,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.dyadic_reference_nonzero,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,dyadic_reference_nonzero_germ,269,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.dyadic_reference_nonzero_germ,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,own_phaseCell_or_zero,275,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.own_phaseCell_or_zero,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,def,ownField,303,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.ownField,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,ownField_reference,308,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.ownField_reference,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,ownField_other,314,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.ownField_other,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,ownField_uniform,320,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.ownField_uniform,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,own_potential_pressure_class,357,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.own_potential_pressure_class,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,own_zero_outside,375,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.own_zero_outside,True,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,ownFields_zero_outside,398,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.ownFields_zero_outside,False,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,actual_own_potential_pressure_class,415,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.actual_own_potential_pressure_class,False,True
NavierStokes/ActualSignedUnmaskedBounds.lean,theorem,invariant_own_potential_pressure_class,441,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedUnmaskedBounds.invariant_own_potential_pressure_class,False,True
NavierStokes/ActualSignedWaveData.lean,abbrev,Label,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.Label,True,True
NavierStokes/ActualSignedWaveData.lean,abbrev,Native,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.Native,False,True
NavierStokes/ActualSignedWaveData.lean,abbrev,SourceIndex,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.SourceIndex,True,True
NavierStokes/ActualSignedWaveData.lean,def,nativeStates,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.nativeStates,True,True
NavierStokes/ActualSignedWaveData.lean,def,family,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.family,True,True
NavierStokes/ActualSignedWaveData.lean,def,singletonGeometry,55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.singletonGeometry,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,singleton_frequencies,61,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.singleton_frequencies,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,cells_mpr,79,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.cells_mpr,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,branchCells_active,85,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.branchCells_active,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,branchCells_inactive,95,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.branchCells_inactive,True,True
NavierStokes/ActualSignedWaveData.lean,def,originalPotentialCells,109,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.originalPotentialCells,True,True
NavierStokes/ActualSignedWaveData.lean,def,originalPressureCells,118,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.originalPressureCells,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,potentialCells_active,127,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potentialCells_active,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,pressureCells_active,134,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressureCells_active,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,potentialCells_inactive,141,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potentialCells_inactive,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,pressureCells_inactive,147,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressureCells_inactive,True,True
NavierStokes/ActualSignedWaveData.lean,def,originalPotentialCarrier,153,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.originalPotentialCarrier,True,True
NavierStokes/ActualSignedWaveData.lean,def,originalPressureCarrier,176,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.originalPressureCarrier,True,True
NavierStokes/ActualSignedWaveData.lean,def,potentialCopies,201,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potentialCopies,True,True
NavierStokes/ActualSignedWaveData.lean,def,pressureCopies,205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressureCopies,True,True
NavierStokes/ActualSignedWaveData.lean,def,potentialCells,209,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potentialCells,True,True
NavierStokes/ActualSignedWaveData.lean,def,pressureCells,212,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressureCells,True,True
NavierStokes/ActualSignedWaveData.lean,def,potentialCarrier,215,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potentialCarrier,True,True
NavierStokes/ActualSignedWaveData.lean,def,pressureCarrier,220,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressureCarrier,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,potential_field_eq,225,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potential_field_eq,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,pressure_field_eq,230,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressure_field_eq,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,potential_field_germ,235,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potential_field_germ,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,pressure_field_germ,240,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressure_field_germ,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,singleton_frequencies_of_states,251,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.singleton_frequencies_of_states,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,potential_frequencies,268,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potential_frequencies,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,pressure_frequencies,291,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressure_frequencies,True,True
NavierStokes/ActualSignedWaveData.lean,def,sourceStrip,316,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.sourceStrip,True,True
NavierStokes/ActualSignedWaveData.lean,def,potentialSource,320,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potentialSource,True,True
NavierStokes/ActualSignedWaveData.lean,def,pressureSource,326,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressureSource,True,True
NavierStokes/ActualSignedWaveData.lean,def,sourceWeight,331,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.sourceWeight,True,True
NavierStokes/ActualSignedWaveData.lean,def,potentialWeight,335,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potentialWeight,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,potential_amplitude_eq_source,338,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActualSignedWaveData.potential_amplitude_eq_source,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,pressure_amplitude_eq_source,344,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActualSignedWaveData.pressure_amplitude_eq_source,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,potential_source_bounds,351,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potential_source_bounds,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,pressure_source_bounds,361,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressure_source_bounds,True,True
NavierStokes/ActualSignedWaveData.lean,def,potentialOfNative,385,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potentialOfNative,True,True
NavierStokes/ActualSignedWaveData.lean,def,pressureOfNative,422,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressureOfNative,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,potentialOfNative_alpha,469,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potentialOfNative_alpha,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,pressureOfNative_alpha,472,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressureOfNative_alpha,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,potentialOfNative_shift,475,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potentialOfNative_shift,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,pressureOfNative_shift,478,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressureOfNative_shift,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,potentialOfNative_vector_eq,481,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potentialOfNative_vector_eq,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,pressureOfNative_pressure_eq,485,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressureOfNative_pressure_eq,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,potentialOfNative_vector_germ,489,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potentialOfNative_vector_germ,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,pressureOfNative_pressure_germ,493,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressureOfNative_pressure_germ,False,True
NavierStokes/ActualSignedWaveData.lean,def,potentialFromResiduals,517,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potentialFromResiduals,True,True
NavierStokes/ActualSignedWaveData.lean,def,pressureFromResiduals,531,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressureFromResiduals,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,potentialFromResiduals_alpha,545,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potentialFromResiduals_alpha,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,pressureFromResiduals_alpha,548,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressureFromResiduals_alpha,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,potentialFromResiduals_shift,551,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.potentialFromResiduals_shift,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,pressureFromResiduals_shift,554,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.pressureFromResiduals_shift,False,True
NavierStokes/ActualSignedWaveData.lean,def,cyclePotentialData,567,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.cyclePotentialData,True,True
NavierStokes/ActualSignedWaveData.lean,def,cyclePressureData,574,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.cyclePressureData,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,cyclePotentialData_alpha,581,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.cyclePotentialData_alpha,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,cyclePressureData_alpha,584,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.cyclePressureData_alpha,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,cyclePotentialData_shift,587,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.cyclePotentialData_shift,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,cyclePressureData_shift,589,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.cyclePressureData_shift,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,cyclePotentialData_eq,592,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.cyclePotentialData_eq,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,cyclePressureData_eq,597,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.cyclePressureData_eq,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,cyclePotentialData_germ,602,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.cyclePotentialData_germ,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,cyclePressureData_germ,608,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.cyclePressureData_germ,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,cyclePotential_bound,616,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActualSignedWaveData.cyclePotential_bound,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,cyclePressure_bound,629,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActualSignedWaveData.cyclePressure_bound,False,True
NavierStokes/ActualSignedWaveData.lean,theorem,stageResult,646,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.stageResult,True,True
NavierStokes/ActualSignedWaveData.lean,def,signedInputs,657,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.signedInputs,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,signedInputs_potential_eq,670,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.signedInputs_potential_eq,True,True
NavierStokes/ActualSignedWaveData.lean,theorem,signedInputs_pressure_eq,679,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSignedWaveData.signedInputs_pressure_eq,True,True
NavierStokes/ActualSlowAxis.lean,def,parameterDomain,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSlowAxis.parameterDomain,True,True
NavierStokes/ActualSlowAxis.lean,theorem,parameterDomain_open,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSlowAxis.parameterDomain_open,True,True
NavierStokes/ActualSlowAxis.lean,theorem,parameterDomain_subset,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSlowAxis.parameterDomain_subset,True,True
NavierStokes/ActualSlowAxis.lean,theorem,parameterDomain_conjugate,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSlowAxis.parameterDomain_conjugate,True,True
NavierStokes/ActualSlowAxis.lean,theorem,parameterDomain_real,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSlowAxis.parameterDomain_real,True,True
NavierStokes/ActualSlowAxis.lean,theorem,parameterDomain_real_interval,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSlowAxis.parameterDomain_real_interval,True,True
NavierStokes/ActualSlowAxis.lean,theorem,parameterTube_conjugate,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSlowAxis.parameterTube_conjugate,False,True
NavierStokes/ActualSlowAxis.lean,theorem,smallTube_subset_domain,54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSlowAxis.smallTube_subset_domain,False,True
NavierStokes/ActualSlowAxis.lean,theorem,histories_congr_below,70,28,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NavierStokes.ActualSlowAxis.histories_congr_below,True,True
NavierStokes/ActualSlowAxis.lean,theorem,domain,98,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSlowAxis.domain,True,True
NavierStokes/ActualSlowAxis.lean,def,fields,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSlowAxis.fields,True,True
NavierStokes/ActualSlowAxis.lean,def,realFields,107,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSlowAxis.realFields,True,True
NavierStokes/ActualSlowAxis.lean,theorem,fields_regular,113,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSlowAxis.fields_regular,True,True
NavierStokes/ActualSlowAxis.lean,theorem,fields_real,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSlowAxis.fields_real,True,True
NavierStokes/ActualSlowAxis.lean,def,element,136,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActualSlowAxis.element,True,True
NavierStokes/ActualSlowAxis.lean,theorem,element_complexProfile,151,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NavierStokes.ActualSlowAxis.element_complexProfile,True,True
NavierStokes/ActualSlowAxis.lean,theorem,element_profile,158,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSlowAxis.element_profile,True,True
NavierStokes/ActualSlowAxis.lean,theorem,realFields_smooth,167,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NavierStokes.ActualSlowAxis.realFields_smooth,False,True
